'id_car_model','id_car_mark','name','name_rus','date_create','date_update','id_car_type'
'1477','135','3008','3008','1399026909','1567849081','1'
'1478','135','301','301','1399026909','1567849081','1'
'1479','135','304','304','1399026909','1653253092','1'
'1480','135','305','305','1399026909','1653253092','1'
'1481','135','306','306','1399026909','1567849081','1'
'1482','135','307','307','1399026909','1567849082','1'
'1483','135','308','308','1399026909','1567849082','1'
'1484','135','309','309','1399026909','1567849082','1'
'1485','135','4007','4007','1399026909','1567849082','1'
'1486','135','4008','4008','1399026909','1567849082','1'
'1487','135','405','405','1399026909','1567849083','1'
'1488','135','406','406','1399026909','1567849083','1'
'1489','135','407','407','1399026909','1567849083','1'
'1490','135','408','408','1399026909','1567849083','1'
'1491','135','5008','5008','1399026909','1567849083','1'
'1492','135','504','504','1399026909','1653253106','1'
'1493','135','505','505','1399026909','1567849083','1'
'1494','135','508','508','1399026909','1567849083','1'
'1495','135','604','604','1399026909','1653253108','1'
'1496','135','605','605','1399026909','1567849083','1'
'1497','135','607','607','1399026909','1567849083','1'
'1498','135','806','806','1399026909','1567849083','1'
'1499','135','807','807','1399026909','1567849083','1'
'1501','135','Partner','Партнер','1399026909','1567849083','1'
'1502','135','RCZ','РЗК','1399026909','1567849084','1'
'1503','136','Porter','Портер','1399026910','1548271852','1'
'1504','137','Acclaim','Признание','1399026911','1567849084','1'
'1505','137','Breeze','Ветерок','1399026911','1567849084','1'
'1506','137','Caravelle',NULL,'1399026911','1434659018','1'
'1507','137','Laser','Лазер','1399026911','1567849084','1'
'1508','137','Neon','Неон','1399026911','1567849084','1'
'1509','137','Prowler','Мародер','1399026911','1567849084','1'
'1510','137','Sundance','Сандэнс','1399026911','1567849084','1'
'1511','137','Turismo',NULL,'1399026911','1434659025','1'
'1512','137','Voyager','Вояджер/Гранд Вояджер','1399026911','1567849084','1'
'1513','138','6000','6000','1399026912','1567849084','1'
'1514','138','Aztek','Азтек','1399026912','1567849084','1'
'1515','138','Bonneville','Бонневиль','1399026912','1567849084','1'
'1516','138','Fiero','Фиеро','1399026912','1653253119','1'
'1517','138','Firebird','Жар-птица','1399026912','1567849085','1'
'1518','138','G4','Г4','1399026912','1653253128','1'
'1519','138','G5','Г5','1399026912','1653253128','1'
'1520','138','G6','Г6','1399026912','1567849085','1'
'1521','138','G8','Г8','1399026912','1653253128','1'
'1522','138','Grand AM','Великий am','1399026912','1567849085','1'
'1523','138','Grand Prix','Гран-При','1399026912','1567849085','1'
'1524','138','GTO','ГТО','1399026912','1567849085','1'
'1525','138','LeMans','Леманс','1399026912','1653253130','1'
'1526','138','Montana','Монтана','1399026912','1567849085','1'
'1527','138','Parisienne','Парижинн','1399026912','1653253130','1'
'1528','138','Phoenix','Феникс','1399026912','1629666491','1'
'1529','138','Solstice','Солнцеворот','1399026912','1567849086','1'
'1530','138','Sunbird','Санберд','1399026912','1653253131','1'
'1531','138','Sunfire','Санфаер','1399026912','1567849086','1'
'1532','138','Tempest','Темпест','1399026912','1653253132','1'
'1533','138','Torrent','Торрент','1399026912','1567849086','1'
'1534','138','Trans Sport','Транс Спорт','1399026912','1567849086','1'
'1535','138','Vibe','Вибе','1399026912','1567849086','1'
'1536','139','911','911','1399026913','1567849087','1'
'1537','139','914','914','1399026913','1653253143','1'
'1538','139','918','918','1399026913','1567849087','1'
'1539','139','924','924','1399026913','1653253144','1'
'1540','139','928','928','1399026913','1567849087','1'
'1541','139','944','944','1399026913','1653253144','1'
'1542','139','959',NULL,'1399026913','1434659115','1'
'1543','139','968','968','1399026913','1567849087','1'
'1544','139','Boxster','Бокстер','1399026913','1567849087','1'
'1545','139','Carrera GT','Каррера ГТ','1399026913','1567849087','1'
'1546','139','Cayenne','Кайен','1399026913','1567849087','1'
'1547','139','Cayman','Кайман','1399026913','1567849087','1'
'1548','139','Macan','Макан','1399026913','1567849087','1'
'1549','139','Panamera','Панамера','1399026913','1567849087','1'
'1550','140','118NE','118NE','1399026914','1567849087','1'
'1551','140','Padmini','Падмини','1399026914','1567849087','1'
'1552','141','Exora',NULL,'1399030811','1434659129','1'
'1553','141','Gen-2',NULL,'1399030811','1461510073','1'
'1554','141','Inspira',NULL,'1399030811','1434659132','1'
'1555','141','Juara','Джуара','1399030811','1567849088','1'
'1556','141','Perdana','Пердана','1399030811','1567849088','1'
'1557','141','Persona 300 Compact','Персона 300 Компакт','1399030811','1567849088','1'
'1558','141','Preve',NULL,'1399030811','1434659138','1'
'1559','141','Saga','Сага','1399030811','1567849088','1'
'1560','141','Satria',NULL,'1399030811','1434659140','1'
'1561','141','Waja','Ваджа','1399030811','1567849088','1'
'1562','141','Wira (400 Series)',NULL,'1399030811','1434659143','1'
'1563','142','G-modell',NULL,'1399030812','1461510073','1'
'1564','142','Pinzgauer',NULL,'1399030812','1434659145','1'
'1565','143','GTB',NULL,'1399030813','1434659147','1'
'1566','143','GTE',NULL,'1399030813','1434659149','1'
'1567','144','3','3','1399030814','1567849088','1'
'1568','145','Mangusta','Мангуста','1399030815','1567849088','1'
'1569','146','Scimitar SS1','Ятаган СС1','1399030815','1567849088','1'
'1570','147','11','11','1399030817','1567849088','1'
'1571','147','12','12','1399030817','1567849088','1'
'1572','147','14','14','1399030817','1567849088','1'
'1573','147','15','15','1399030817','1567849089','1'
'1574','147','16','16','1399030817','1567849089','1'
'1575','147','17','17','1399030817','1567849089','1'
'1576','147','18','18','1399030817','1567849089','1'
'1577','147','19','19','1399030817','1567849089','1'
'1578','147','20','20','1399030817','1567849089','1'
'1579','147','21','21','1399030817','1567849089','1'
'1580','147','25','25','1399030817','1567849089','1'
'1581','147','30','30','1399030817','1567849089','1'
'1582','147','4','4','1399030817','1567849089','1'
'1583','147','5','5','1399030817','1567849089','1'
'1584','147','6','6','1399030817','1567849089','1'
'1585','147','9','9','1399030817','1567849089','1'
'1586','147','Avantime','Avantime','1399030817','1567849089','1'
'1587','147','Captur','Каптюр','1399030817','1568814305','1'
'1588','147','Clio','Клио','1399030817','1567849090','1'
'1589','147','Duster','Дастер','1399030817','1567849090','1'
'1590','147','Espace','Эспас','1399030817','1567849090','1'
'1592','147','Fluence','Флюенс','1399030817','1567849090','1'
'1593','147','Fuego','Фуэго','1399030817','1567849090','1'
'1594','147','Kangoo','Кангу','1399030817','1567849090','1'
'1595','147','Koleos','Колеос','1399030817','1567849090','1'
'1596','147','Laguna','Лагуна','1399030817','1567849091','1'
'1597','147','Latitude','Широта','1399030817','1567849091','1'
'1598','147','Logan','Логан','1399030817','1613894125','1'
'1599','147','Megane','Меган','1399030817','1567849091','1'
'1600','147','Modus','Модус','1399030817','1567849091','1'
'1601','147','Rodeo','Родео','1399030817','1567849091','1'
'1602','147','Safrane','Safrane','1399030817','1567849091','1'
'1603','147','Sandero','Сандеро','1399030817','1567849091','1'
'1604','147','Scenic','Живописный','1399030817','1567849091','1'
'1605','147','Sport Spider','Спорт Спайдер','1399030817','1567849092','1'
'1606','147','Symbol','Символ','1399030817','1567849092','1'
'1607','147','Twingo','Твинго','1399030817','1567849092','1'
'1608','147','Twizy','Twizy в','1399030817','1567849092','1'
'1609','147','Vel Satis','Вэл Сатис','1399030817','1567849092','1'
'1610','147','Wind','Ветер','1399030817','1567849092','1'
'1611','147','Zoe','Зоя','1399030817','1567849092','1'
'1612','148','SM3','См3','1399030818','1567849092','1'
'1613','148','SM5','Sm5 в','1399030818','1567849092','1'
'1614','148','SM7','СМ7','1399030818','1567849092','1'
'1615','149','Corniche','Корниш','1399030819','1567849092','1'
'1616','149','Ghost','Призрак','1399030819','1567849093','1'
'1617','149','Park Ward','Парк Уорд','1399030819','1567849093','1'
'1618','149','Phantom','Фантом','1399030819','1567849093','1'
'1619','149','Silver Seraph','Сильвер Сераф','1399030819','1567849093','1'
'1620','149','Silver Spur','Серебряные Шпоры','1399030819','1567849093','1'
'1621','149','Wraith','Морок','1399030819','1567849093','1'
'1622','150','Lightning','Молния','1399030820','1567849093','1'
'1623','151','100','100','1399035012','1567849093','1'
'1624','151','200 Series','Серия 200','1399035013','1567849093','1'
'1625','151','25','25','1399035013','1567849093','1'
'1626','151','400 Series','400 серий','1399035013','1567849094','1'
'1627','151','45','45','1399035013','1567849094','1'
'1628','151','600 Series','Серия 600','1399035013','1567849094','1'
'1629','151','75','75','1399035013','1567849094','1'
'1630','151','800 Series','Серия 800','1399035013','1567849094','1'
'1631','151','Metro','Метро','1399035013','1653253305','1'
'1632','151','Mini MK','Мини-МК','1399035013','1567849094','1'
'1633','151','P6','П6','1399035013','1629666799','1'
'1634','151','SD1','СД1','1399035013','1653253306','1'
'1635','152','9-2X','9-2х','1399035014','1567849095','1'
'1636','152','9-3','9-3','1399035014','1567849095','1'
'1637','152','9-4X',NULL,'1399035014','1461510127','1'
'1638','152','9-5','9-5','1399035014','1567849095','1'
'1639','152','9-7X','9-7х','1399035014','1567849095','1'
'1640','152','90','90','1399035014','1567849094','1'
'1641','152','900','900','1399035014','1567849094','1'
'1642','152','9000','9000','1399035014','1567849095','1'
'1643','152','95','95','1399035014','1567849095','1'
'1644','152','96','96','1399035014','1567849095','1'
'1645','152','99','99','1399035014','1567849095','1'
'1646','153','S7','С7','1399035015','1567849095','1'
'1647','154','PS10','ПС10','1399035015','1653253316','1'
'1648','155','Astra','Астра','1399035017','1629666846','1'
'1649','155','Aura','Аура','1399035017','1567849095','1'
'1650','155','ION','Иона','1399035017','1567849095','1'
'1651','155','LS',NULL,'1399035017','1434659369','1'
'1652','155','LW',NULL,'1399035017','1434659371','1'
'1653','155','Outlook','Перспективы','1399035017','1567849095','1'
'1654','155','Relay','Реле','1399035017','1567849095','1'
'1655','155','SC',NULL,'1399035017','1434659375','1'
'1656','155','Sky','Небо','1399035017','1567849095','1'
'1657','155','SL',NULL,'1399035017','1434659378','1'
'1658','155','SW',NULL,'1399035017','1434659380','1'
'1659','155','VUE','Вю','1399035017','1567849096','1'
'1660','156','FR-S','ФР-С','1399035018','1567849096','1'
'1661','156','iQ','айкью','1399035018','1567849096','1'
'1662','156','tC','ТС','1399035018','1567849096','1'
'1663','156','xA','хА','1399035018','1567849096','1'
'1664','156','xB','хв','1399035018','1567849096','1'
'1665','156','xD','хD','1399035018','1567849096','1'
'1666','157','133','133','1399035019','1629666862','1'
'1667','157','Alhambra','Альгамбра','1399035019','1567849097','1'
'1668','157','Altea','Альтеа','1399035019','1567849097','1'
'1669','157','Arosa','Ароза','1399035019','1567849097','1'
'1670','157','Cordoba','Кордоба','1399035019','1567849097','1'
'1671','157','Exeo','Автомобили','1399035019','1567849097','1'
