"id_car_modification","id_car_equipment","name","year"
"15185","766","21074-30-012 Standard"," "
"15185","765","21074-30-013 Standard"," "
"15185","764","21074-30-015 Standard"," "
"15185","763","21074-40-013"," "
"15185","762","21074-40-015"," "
"217834","15563","21101-81"," "
"15207","15571","21101-81"," "
"217834","15564","21101-82"," "
"15207","15572","21101-82"," "
"217834","15565","21101-84"," "
"15207","15573","21101-84"," "
"217835","15566","21104-81"," "
"108148","15574","21104-81"," "
"217835","15567","21104-82"," "
"108148","15575","21104-82"," "
"217835","15568","21104-84"," "
"108148","15576","21104-84"," "
"217835","15569","21104-86"," "
"108148","15577","21104-86"," "
"217835","15570","21104-88"," "
"108148","15578","21104-88"," "
"217838","15579","21112-81"," "
"60113","15587","21112-81"," "
"217838","15580","21112-82"," "
"60113","15588","21112-82"," "
"217838","15581","21112-84"," "
"60113","15589","21112-84"," "
"217839","15583","21114-81"," "
"108124","15590","21114-81"," "
"217839","15584","21114-82"," "
"108124","15591","21114-82"," "
"108124","15595","21114-83"," "
"217839","15582","21114-84"," "
"108124","15592","21114-84"," "
"217839","15585","21114-86"," "
"108124","15593","21114-86"," "
"217839","15586","21114-88"," "
"108124","15594","21114-88"," "
"48875","719","21134-012-40 Standard"," "
"188221","721","21134-24-000 Norma"," "
"188220","720","21134-26-000 Standard"," "
"48875","718","21134-40-010 Standard"," "
"48875","717","21134-40-012 Standard"," "
"48875","711","21134-40-021 Standard"," "
"48875","713","21134-40-022 Standard"," "
"48875","712","21134-42-010 Luxe"," "
"48875","714","21134-42-020 Luxe"," "
"58676","7297","21144-24-000 Standard"," "
"58677","7296","21144-26-000 Standard"," "
"58675","7286","21144-30-010 Standard"," "
"58675","7285","21144-30-012 Standard"," "
"58675","7284","21144-32-010 Luxe"," "
"58675","7283","21144-40-010 Standard"," "
"181117","7295","21144-40-010 Standard"," "
"181117","7294","21144-40-011 Standard"," "
"181117","7293","21144-40-012 Standard"," "
"181117","7287","21144-40-021 Standard"," "
"181117","7289","21144-40-022 Standard"," "
"58675","7282","21144-42-010 Luxe"," "
"181117","7288","21144-42-010 Luxe"," "
"181117","7290","21144-42-020 Luxe"," "
"61609","8399","21154-30-010 Standard"," "
"61609","8398","21154-30-012 Standard"," "
"61609","8397","21154-32-010 Luxe"," "
"61609","8396","21154-40-010 Standard"," "
"61608","8405","21154-40-010 Standard"," "
"61608","8404","21154-40-012 Standard"," "
"61608","8402","21154-40-022 Standard"," "
"61608","8401","21154-42-010 Luxe"," "
"192290","7337","21214-20-047 Standard"," "
"192290","7336","21214-30-010 Standard"," "
"192290","7338","21214-30-011 Standard"," "
"58682","7315","21214-40-010 Standard"," "
"58682","7330","21214-40-011 Standard"," "
"58682","7312","21214-40-012 Standard Elbrus Edition"," "
"58682","7311","21214-40-013 Standard Elbrus Edition"," "
"58682","7317","21214-40-017 Luxe"," "
"58682","7325","21214-40-020 Standard"," "
"58682","7328","21214-40-021 Standard"," "
"58682","7324","21214-40-022 Standard"," "
"58682","7326","21214-40-023 Standard"," "
"58682","7321","21214-40-024 Standard"," "
"58682","7322","21214-40-025 Standard"," "
"58682","7320","21214-40-026 Standard"," "
"58682","7319","21214-40-027 Standard"," "
"58682","7318","21214-40-028 Standard"," "
"58682","7316","21214-40-032 Standard"," "
"58682","7314","21214-42-010 Luxe"," "
"58682","7313","21214-44-017 Luxe"," "
"58682","7305","21214-46-017 Luxe"," "
"204568","12953","21214-47-018 Luxe"," "
"204568","12952","21214-48-018 Luxe"," "
"58682","23829","21214-50-000 Classic"," "
"58682","18215","21214-50-010 Standard"," "
"58682","18223","21214-50-011 Standard"," "
"58682","7304","21214-50-012 Standard"," "
"58682","7309","21214-50-014 Standard"," "
"58682","7334","21214-50-016 Elbrus Edition"," "
"58682","7335","21214-50-017 Elbrus Edition"," "
"58682","20738","21214-50-040 Standard"," "
"235685","20146","21214-50-070 Standard"," "
"58682","7298","21214-50-099 Standard"," "
"58682","23830","21214-51-000 Luxe"," "
"58682","23831","21214-51-010 Luxe Кондиционер"," "
"58682","7308","21214-51-015 Standard Elbrus Edition"," "
"58682","18221","21214-51-016 Luxe Elbrus Edition"," "
"58682","18217","21214-51-017 Luxe Elbrus Edition"," "
"235685","20148","21214-51-070 Standard"," "
"58682","7300","21214-51-095 Luxe Elbrus Edition"," "
"58682","7301","21214-51-096 Luxe Elbrus Edition"," "
"58682","23832","21214-51-B00 Black Edition"," "
"204568","23837","21214-52-000 Luxe"," "
"58682","18216","21214-52-010 Luxe"," "
"58682","20739","21214-52-011 Luxe"," "
"58682","7333","21214-52-012 Luxe"," "
"58682","7332","21214-52-013 Luxe"," "
"58682","7307","21214-52-014 Luxe"," "
"58682","18219","21214-52-017 Luxe Orange Edition"," "
"58682","19189","21214-52-020 40th Anniversary"," "
"58682","20332","21214-52-022 Anniversary"," "
"58682","19604","21214-52-025 Anniversary"," "
"58682","21798","21214-52-040 Luxe"," "
"235685","20147","21214-52-070 Standard Image"," "
"58682","7302","21214-52-091 Luxe"," "
"58682","7299","21214-52-099 Luxe"," "
"58682","7306","21214-53-014 Luxe"," "
"235685","20149","21214-53-070 Standard Image"," "
"58682","18220","21214-54-017 Luxe Black Edition"," "
"58682","7331","21214-56-017 Luxe Кондиционер"," "
"204568","12950","21214-57-018 Luxe"," "
"204568","12951","21214-57-019 Luxe"," "
"58682","20740","21214-58-014 Luxe Кондиционер"," "
"58682","18218","21214-58-017 Luxe Кондиционер"," "
"58682","21799","21214-58-044 Luxe Кондиционер"," "
"58682","7303","21214-58-099 Luxe Кондиционер"," "
"204568","17955","21214-59-018 Luxe"," "
"204568","18805","21214-59-018 Luxe Snow Queen"," "
"204568","17954","21214-59-019 Luxe"," "
"204568","21850","21214-59-048 Luxe"," "
"204568","12949","21214-59-094 Luxe"," "
"204568","12948","21214-59-099 Luxe"," "
"186458","11577","21310-30-010 Standard"," "
"186458","11578","21310-30-011 Standard"," "
"186455","11575","21310-40-010 Standard"," "
"186455","11572","21310-40-020 Standard"," "
"186455","11571","21310-40-021 Standard"," "
"186455","11570","21310-40-022 Standard"," "
"186455","11569","21310-40-023 Standard"," "
"186455","11568","21310-40-025 Standard"," "
"186455","23833","21310-50-000 Classic"," "
"186455","11566","21310-50-010 Standard"," "
"186455","18320","21310-50-012 Standard"," "
"219524","18441","21310-50-018 Luxe"," "
"186455","21845","21310-50-040 Classic"," "
"186455","20883","21310-50-040 Standard"," "
"186455","11564","21310-50-099 Standard"," "
"186455","23834","21310-51-000 Luxe"," "
"186455","23835","21310-51-001 Luxe Кондиционер"," "
"186455","23836","21310-51-B00 Black Edition"," "
"219524","23838","21310-52-000 Luxe"," "
"186455","11576","21310-52-010 Luxe"," "
"186455","18321","21310-52-012 Luxe"," "
"186455","18802","21310-52-014 Luxe Кондиционер"," "
"186455","19697","21310-52-020 Anniversary"," "
"186455","20884","21310-52-023 Anniversary"," "
"186455","19698","21310-52-025 Anniversary"," "
"186455","21846","21310-52-040 Luxe"," "
"186455","11565","21310-52-099 Luxe"," "
"186455","21848","21310-54-017 Black Edition"," "
"186455","21847","21310-58-044 Luxe Кондиционер"," "
"219524","21854","21310-59-048 Luxe"," "
"219524","16602","21310-59-094 Luxe"," "
"62372","8171","21702-00-010 Standard"," "
"192740","8223","21702-00-040 Standard"," "
"192740","8224","21702-20-040 Standard"," "
"62361","8120","21702-30-040 Standard"," "
"62361","8119","21702-40-050 Standard"," "
"192738","8174","21703-01-011 Norma"," "
"192738","8175","21703-01-012 Norma"," "
"192738","8176","21703-01-021 Norma"," "
"192738","8177","21703-01-030 Norma"," "
"192738","8192","21703-01-032 Norma"," "
"192738","8186","21703-01-033 Norma"," "
"192738","8191","21703-01-035 Norma"," "
"192738","8178","21703-01-039 Norma"," "
"192739","8217","21703-01-041 Norma"," "
"192738","8185","21703-01-045 Norma"," "
"192739","8218","21703-01-045 Norma"," "
"192739","8215","21703-01-047 Norma"," "
"192738","8182","21703-01-049 Norma"," "
"192739","8221","21703-01-049 Norma"," "
"192738","8173","21703-03-020 Luxe"," "
"192738","8183","21703-03-031 Luxe"," "
"192738","8184","21703-03-033 Luxe"," "
"192738","8181","21703-03-041 Luxe"," "
"192739","8219","21703-03-041 Luxe"," "
"192738","8180","21703-03-043 Luxe"," "
"192739","8220","21703-03-043 Luxe"," "
"192738","8179","21703-03-049 Luxe"," "
"192739","8205","21703-03-049 Luxe"," "
"192739","8216","21703-13-041 Luxe"," "
"192739","8203","21703-21-041 Norma"," "
"192739","8193","21703-21-042 Norma"," "
"192739","8213","21703-21-043 Norma"," "
"192739","8212","21703-21-045 Norma"," "
"192739","8211","21703-21-047 Norma"," "
"192739","8210","21703-23-041 Luxe"," "
"192739","8209","21703-23-043 Luxe"," "
"192739","8195","21703-23-046 Luxe"," "
"192739","8208","21703-23-049 Luxe"," "
"192739","8207","21703-24-041 Luxe"," "
"192739","8194","21703-24-046 Luxe"," "
"62362","8136","21703-31-043 Norma"," "
"62362","8134","21703-31-044 Norma"," "
"62362","8130","21703-31-045 Norma"," "
"62362","8129","21703-31-047 Norma"," "
"62362","8135","21703-31-049 Norma"," "
"62362","8133","21703-31-054 Norma"," "
"62362","8132","21703-31-057 Norma"," "
"62362","8131","21703-33-046 Luxe"," "
"192738","8172","21703-71-039 Norma"," "
"192739","8206","21703-71-049 Norma"," "
"192738","8189","21703-73-039 Luxe"," "
"192738","8190","21703-81-035 Norma"," "
"192738","8188","21703-83-032 Luxe"," "
"192738","8187","21703-83-039 Luxe"," "
"62360","8128","21705-31-055 Norma"," "
"62360","8127","21705-31-057 Norma"," "
"62359","8137","21705-31-059 Norma"," "
"62360","8125","21705-31-075 Norma"," "
"62360","8123","21705-33-043 Luxe"," "
"62360","8126","21705-33-051 Luxe"," "
"62359","8138","21705-33-053 Luxe"," "
"62359","8139","21705-33-056 Luxe"," "
"62360","8124","21705-34-051 Luxe"," "
"62360","8121","21705-41-055 Norma"," "
"62360","8122","21705-41-057 Norma Climate"," "
"62360","20743","21705-41-058 Norma Climate"," "
"62360","20744","21705-42-058 Comfort"," "
"62360","16189","21705-44-057 Norma Black Edition"," "
"62360","16188","21705-45-057 Norma White Edition"," "
"62360","20745","21705-45-058 Image"," "
"204579","12974","21713-01-012 Norma"," "
"204579","12970","21713-01-018 Luxe"," "
"204579","12969","21713-01-020 Luxe"," "
"204579","12973","21713-01-021 Norma"," "
"204579","12977","21713-01-033 	Norma"," "
"204579","12971","21713-01-035 Norma"," "
"204579","12972","21713-01-039 Norma"," "
"204580","13010","21713-01-039 Norma"," "
"204580","13006","21713-01-041 Norma"," "
"204580","13008","21713-01-043 Norma"," "
"204580","13004","21713-01-045 Norma"," "
"204580","13002","21713-01-047 Norma"," "
"204579","12968","21713-01-049 Norma"," "
"204580","13000","21713-01-049 Norma"," "
"204579","12975","21713-03-039 Luxe"," "
"204579","12967","21713-03-041 Luxe"," "
"204580","13011","21713-03-041 Luxe"," "
"204579","12966","21713-03-043 Luxe"," "
"204580","12995","21713-03-043 Luxe"," "
"204579","12965","21713-03-049 Luxe"," "
"204580","12994","21713-03-049 Luxe"," "
"204580","13009","21713-13-041 Luxe"," "
"204580","12990","21713-21-041 Norma"," "
"204580","12981","21713-21-042 Norma"," "
"204580","13001","21713-21-043 Norma"," "
"204580","13005","21713-21-045 Norma"," "
"204580","13003","21713-21-047 Norma"," "
"204580","12999","21713-23-041 Luxe"," "
"204580","12992","21713-23-042 Luxe"," "
"204580","12998","21713-23-043 Luxe"," "
"204580","12982","21713-23-046 Luxe"," "
"204580","12997","21713-23-049 Luxe"," "
"204580","12996","21713-24-041 Luxe"," "
"204580","12983","21713-24-046 Luxe"," "
"62371","8162","21713-31-044 Norma"," "
"62371","8158","21713-31-045 Norma"," "
"62371","8157","21713-31-047 Norma"," "
"62371","8160","21713-31-057 Norma"," "
"62371","8161","21713-32-054 Norma"," "
"62371","8159","21713-33-046 Luxe"," "
"204579","12976","21713-71-039 Norma"," "
"204579","12979","21713-73-039 Luxe"," "
"204579","12980","21713-81-035 Norma"," "
"204579","12978","21713-83-039 Luxe"," "
"63231","8167","21715-31-055 Norma"," "
"63231","8166","21715-31-057 Norma"," "
"62369","8170","21715-31-059 Norma"," "
"63231","8163","21715-31-075 Norma"," "
"63231","8164","21715-33-043 Luxe"," "
"63231","8165","21715-33-051 Luxe"," "
"62369","8169","21715-33-053 Luxe"," "
"62369","8168","21715-33-056 Luxe"," "
"62377","8237","21722-00-010 Standard"," "
"62378","8288","21722-00-040 Standard"," "
"62378","8289","21722-20-040 Standard"," "
"62379","8252","21723-01-011 Norma"," "
"62379","8251","21723-01-012 Norma"," "
"62379","8255","21723-01-018 Luxe"," "
"62379","8256","21723-01-020 Luxe"," "
"62379","8253","21723-01-021 Norma"," "
"62379","8245","21723-01-033 Norma"," "
"62379","8254","21723-01-035 Norma"," "
"62379","8250","21723-01-039 Norma"," "
"70832","8281","21723-01-041 Norma"," "
"70832","8279","21723-01-045 Norma"," "
"70832","8277","21723-01-047 Norma"," "
"62379","8242","21723-01-049 Norma"," "
"70832","8275","21723-01-049 Norma"," "
"62379","8240","21723-03-031 Luxe"," "
"62379","8243","21723-03-033 Luxe"," "
"62379","8244","21723-03-039 Luxe"," "
"62379","8239","21723-03-041 Luxe"," "
"70832","8285","21723-03-041 Luxe"," "
"62379","8238","21723-03-043 Luxe"," "
"70832","8284","21723-03-043 Luxe"," "
"70832","8271","21723-03-049 Luxe"," "
"70832","8283","21723-13-041 Luxe"," "
"70832","8282","21723-21-041 Norma"," "
"70832","8257","21723-21-042 Norma"," "
"70832","8276","21723-21-043 Norma"," "
"70832","8280","21723-21-045 Norma"," "
"70832","8278","21723-21-047 Norma"," "
"70832","8274","21723-23-041 Luxe"," "
"70832","8269","21723-23-042 Luxe"," "
"70832","8273","21723-23-043 Luxe"," "
"70832","8258","21723-23-046 Luxe"," "
"70832","8272","21723-23-049 Luxe"," "
"70832","8270","21723-24-041 Luxe"," "
"70832","8259","21723-24-046 Luxe"," "
"62366","8147","21723-31-043 Norma"," "
"62366","8151","21723-31-044 Norma"," "
"62366","8145","21723-31-045 Norma"," "
"62366","8146","21723-31-047 Norma"," "
"62366","8152","21723-31-049 Norma"," "
"62366","8150","21723-31-054 Norma"," "
"62366","8149","21723-31-057 Norma"," "
"62366","8148","21723-32-054 Norma"," "
"62366","8153","21723-33-046 Luxe"," "
"62379","8249","21723-71-039 Norma"," "
"62379","8247","21723-73-039 Luxe"," "
"62379","8248","21723-81-035 Norma"," "
"62379","8241","21723-81-045 Norma"," "
"70832","8286","21723-81-045 Norma"," "
"62379","8246","21723-83-039 Luxe"," "
"62364","8143","21725-31-055 Norma"," "
"62364","8142","21725-31-057 Norma"," "
"62363","8156","21725-31-059 Norma"," "
"62364","8140","21725-31-075 Norma"," "
"62364","8144","21725-33-043 Luxe"," "
"62364","8141","21725-33-051 Luxe"," "
"62363","8155","21725-33-053 Luxe"," "
"62363","8154","21725-33-056 Luxe"," "
"62373","8227","21728-00-040 Standard"," "
"236272","20569","21728-00-040 Standard"," "
"62373","8226","21728-01-041 Norma"," "
"236272","20570","21728-01-041 Norma"," "
"62373","8225","21728-02-041 Norma"," "
"236272","20571","21728-02-041 Norma"," "
"62376","8236","21728-03-018 Luxe"," "
"192741","8234","21728-12-038 Sport"," "
"62373","8229","21728-12-043 Sport"," "
"236272","20573","21728-12-043 Sport"," "
"62373","8231","21728-12-045 Sport"," "
"236272","20575","21728-12-045 Sport"," "
"192742","8235","21728-12-047 Sport"," "
"62367","20568","21728-12-047 Sport"," "
"62373","8232","21728-12-048 Sport"," "
"192741","8233","21728-12-048 Sport"," "
"236272","20576","21728-12-048 Sport"," "
"178268","5359","21900-41-013 Norma"," "
"178268","5358","21900-41-014 Norma"," "
"178268","5362","21900-41-015 Norma"," "
"178268","5360","21900-41-016 Norma"," "
"178268","5357","21900-41-018 Norma"," "
"178268","5356","21900-41-711 Norma"," "
"26748","5307","21901-41-010 Норма"," "
"26748","5306","21901-41-011 Норма"," "
"26748","5305","21901-41-012 Норма"," "
"26748","5304","21901-41-013 Норма"," "
"26748","5303","21901-41-014 Норма"," "
"26748","5301","21901-41-015 Норма"," "
"26748","5299","21901-41-020 Норма"," "
"26748","5300","21901-41-021 Норма"," "
"26748","5298","21901-41-023 Норма"," "
"26748","5296","21901-41-025 Норма"," "
"26748","5297","21901-41-026 Норма"," "
"26748","5325","21901-41-029 Норма"," "
"26748","5324","21901-41-031 Норма"," "
"26748","5322","21901-41-032 Норма"," "
"26748","5321","21901-41-033 Норма"," "
"26748","5323","21901-41-034 Норма"," "
"26748","5320","21901-41-037 Норма"," "
"26748","5314","21901-41-038 Норма"," "
"26748","5313","21901-41-039 Норма"," "
"26748","5315","21901-41-040 Норма"," "
"26748","5308","21901-41-711 Норма"," "
"26748","5312","21901-50-010 Standard"," "
"26748","5329","21901-50-011 Standard","2015"
"26748","5292","21901-50-011 Standard Plus"," "
"26748","19471","21901-50-22X Standard"," "
"26748","20720","21901-50-23C Standard Glonass"," "
"26748","19472","21901-50-212 Standard Plus"," "
"26748","20721","21901-50-213 Standard Plus Glonass"," "
"26748","5328","21901-51-010 Норма"," "
"26748","5293","21901-51-010 Норма Классик"," "
"26748","5327","21901-51-011 Норма"," "
"26748","5294","21901-51-011 Норма Классик +"," "
"26748","5326","21901-51-012 Норма"," "
"26748","5295","21901-51-012 Норма SE"," "
"26748","19474","21901-51-22G Classic Start"," "
